model_0.pt,0.4897970219587091
model_1.pt,0.5098389308406883
model_2.pt,0.561486316846598
model_3.pt,0.5939821163019756
model_4.pt,0.6132968964251917
model_5.pt,0.6211108750651808
model_6.pt,0.6345893122694528
model_7.pt,0.639125900461577
model_8.pt,0.6417176847756813
model_9.pt,0.6415612507000907
model_10.pt,0.6432839568164701
model_11.pt,0.6415245562872979
model_13.pt,0.635178354159022
model_14.pt,0.6395874775488132
model_15.pt,0.6412039629965816
model_16.pt,0.6419243322582513
model_17.pt,0.6426292512408506
model_18.pt,0.6397709496127775
model_19.pt,0.638141910813264
model_20.pt,0.6365379787172406
model_21.pt,0.6387821317522548
model_22.pt,0.6341856737287317
model_23.pt,0.631773498908824
model_26.pt,0.6307016357982966
model_27.pt,0.6222232951582688
model_28.pt,0.6239662797659282
model_29.pt,0.62204754823384
model_30.pt,0.6197396627976592
model_31.pt,0.6205450085942177
model_33.pt,0.613872419320574
model_34.pt,0.6169875818381969
model_35.pt,0.6160740840881439
model_37.pt,0.6166901639660867
model_38.pt,0.6138241371984782
model_39.pt,0.616489310338168
model_40.pt,0.6154135846578729
model_43.pt,0.6118493984047587
model_46.pt,0.6106674520558527
model_49.pt,0.612933814867031
model_50.pt,0.6110276366866878
model_52.pt,0.6129357461519148
model_54.pt,0.6124799629193303
model_55.pt,0.6116446822070724
model_56.pt,0.6106249637884085
model_57.pt,0.6105197087622395
model_59.pt,0.6098032020703374
model_60.pt,0.6080785646690743
model_61.pt,0.6090770389540161
model_62.pt,0.6072732188725158
model_64.pt,0.6050387222619209
model_66.pt,0.6049382954479615
model_67.pt,0.6049363641630776
model_68.pt,0.6048687691921435
model_70.pt,0.6052936518665868
model_71.pt,0.6067266652503911
model_73.pt,0.6032764248054231
model_74.pt,0.6023947932559532
model_78.pt,0.6025164642036347
model_79.pt,0.602767531238533
model_80.pt,0.6040170725583731
model_81.pt,0.603729311110682
model_86.pt,0.601378937407057
model_87.pt,0.6024179686745592
model_88.pt,0.602883408331563
model_90.pt,0.6041271557967516
model_91.pt,0.6008343150698159
model_92.pt,0.5999111608953437
model_93.pt,0.6003920508314182
model_94.pt,0.5997952838023137
model_97.pt,0.5995500106220668
model_100.pt,0.6026661387821317
model_101.pt,0.6016531798605612
model_104.pt,0.601122076517507
model_105.pt,0.5991666505726261
model_106.pt,0.5998049402267329
model_110.pt,0.5964213291102571
model_111.pt,0.5966472894416656
model_112.pt,0.5968249676509783
model_114.pt,0.5980165704243032
model_116.pt,0.5975047799300875
model_117.pt,0.5985901620348019
model_118.pt,0.5985805056103826
model_120.pt,0.5966569458660846
model_122.pt,0.5987079704127156
model_125.pt,0.5993510882790319
model_126.pt,0.597626450877769
model_127.pt,0.5967380598312058
model_130.pt,0.5966994341335291
model_131.pt,0.5968635933486549
model_132.pt,0.5948164313717917
model_133.pt,0.5929894358716854
model_134.pt,0.5863863728538597
model_138.pt,0.5900461577087237
model_139.pt,0.5908186716622569
model_140.pt,0.5899534560342996
model_149.pt,0.5901282373162866
model_150.pt,0.5918625311419689
model_155.pt,0.5776144769114891
model_160.pt,0.581529191371019
model_161.pt,0.5777284227196353
model_164.pt,0.5789741014697077
model_167.pt,0.5748063886903957
model_170.pt,0.5718380038239441
model_171.pt,0.5717530272890554
model_173.pt,0.5704532725622357
model_176.pt,0.5718689043820854
model_180.pt,0.5710075513238958
model_181.pt,0.5713841518762433
model_183.pt,0.5702195870912918
model_187.pt,0.5722551613588519
model_188.pt,0.5706309507715484
model_190.pt,0.5686629714749223
model_193.pt,0.5704494099924681
model_200.pt,0.5734177948589197
