0,0.26326242089271545,0.9083918333053589,0.04213771969079971,0.06655844300985336,0.05160478502511978,0.5521296815928396
1,0.16114453971385956,0.9625847339630127,1.0,0.000811688310932368,0.0016220599645748734,0.6190407202053054
2,0.15251044929027557,0.9625543355941772,0.0,0.0,0.0,0.6264420032823282
3,0.15092778205871582,0.9625847339630127,0.6666666865348816,0.001623376621864736,0.003238866338506341,0.6428727261244865
4,0.15226158499717712,0.9629798531532288,1.0,0.011363636702299118,0.02247191034257412,0.6388966093270776
5,0.15619295835494995,0.9625543355941772,0.5,0.001623376621864736,0.0032362458296120167,0.607078435198008
6,0.1556944102048874,0.9628278613090515,0.9090909361839294,0.008116883225739002,0.01609010435640812,0.6272941106936891
7,0.1566929817199707,0.962675929069519,0.8333333134651184,0.004058441612869501,0.008077545091509819,0.6276341232341185
8,0.16144594550132751,0.9626151323318481,1.0,0.001623376621864736,0.003241491038352251,0.6351531394337451
9,0.15500172972679138,0.9625847339630127,0.6000000238418579,0.002435064874589443,0.004850444383919239,0.6468888263052114
10,0.15549306571483612,0.9626151323318481,0.625,0.004058441612869501,0.008064515888690948,0.6627135189560195
11,0.1523151844739914,0.9627063274383545,0.7272727489471436,0.006493506487458944,0.01287208404392004,0.6632955591173801
12,0.15125031769275665,0.9625543355941772,0.5,0.001623376621864736,0.0032362458296120167,0.6758726142735347
13,0.14997880160808563,0.962675929069519,0.8333333134651184,0.004058441612869501,0.008077545091509819,0.6762042456816921
14,0.15024514496326447,0.9625847339630127,1.0,0.000811688310932368,0.0016220599645748734,0.6813268219197519
15,0.15632031857967377,0.9625543355941772,0.0,0.0,0.0,0.6734543628637616
16,0.15003858506679535,0.9625543355941772,0.0,0.0,0.0,0.6879716373256981
17,0.1480592042207718,0.9627670645713806,0.8181818127632141,0.00730519462376833,0.014481093734502792,0.6884995461373387
18,0.14609260857105255,0.9632229804992676,0.8055555820465088,0.02353896014392376,0.04574132338166237,0.6939249452432692
19,0.14556367695331573,0.9631622433662415,0.7083333134651184,0.027597403153777122,0.05312499776482582,0.6956557259485596
20,0.14237286150455475,0.9634661674499512,0.7419354915618896,0.037337660789489746,0.07109737396240234,0.7138021075753953
21,0.14150916039943695,0.9636180996894836,0.7397260069847107,0.04383116960525513,0.08275862038135529,0.7161787480731084
22,0.13984163105487823,0.9635269641876221,0.6951219439506531,0.046266235411167145,0.08675799518823624,0.7277308189458084
23,0.14006507396697998,0.963587760925293,0.6700000166893005,0.05438311770558357,0.10060060024261475,0.7298779907058113
24,0.14094969630241394,0.9636180996894836,0.7611940503120422,0.04139610379934311,0.07852194458246231,0.7262484734549293
25,0.14424683153629303,0.9638612866401672,0.8115941882133484,0.04545454680919647,0.08608762174844742,0.7269768246058151
26,0.14256641268730164,0.9634053707122803,0.699999988079071,0.039772726595401764,0.07526881247758865,0.7184077576170396
27,0.14061187207698822,0.963982880115509,0.7373737096786499,0.05925324559211731,0.10969196259975433,0.7163840858137726
28,0.1405082494020462,0.963587760925293,0.7361111044883728,0.043019481003284454,0.08128834515810013,0.727452075814236
29,0.13884086906909943,0.9636788964271545,0.7078651785850525,0.05113636329770088,0.09538228809833527,0.7295965307546033
30,0.14058658480644226,0.9639524817466736,0.7613636255264282,0.05438311770558357,0.10151515156030655,0.7265341752330211
31,0.13934879004955292,0.9636484980583191,0.7093023061752319,0.04951298609375954,0.09256449341773987,0.7302871155495173
32,0.14043423533439636,0.9635573625564575,0.7200000286102295,0.04383116960525513,0.08263198286294937,0.7234699871397036
33,0.14111775159835815,0.9634661674499512,0.734375,0.03814934939146042,0.07253085821866989,0.7282695565904304
