model_0.pt,0.5613820274628711
model_1.pt,0.563306552849611
model_2.pt,0.6585845613086386
model_3.pt,0.6297137835802159
model_5.pt,0.43574711755731094
model_6.pt,0.5552753046601904
model_10.pt,0.5895276077174144
model_15.pt,0.524467448193283
model_20.pt,0.5616475791343981
model_25.pt,0.47038857451862726
model_30.pt,0.6148293709805134
model_35.pt,0.3495683578284633
model_40.pt,0.3990836053226211
model_45.pt,0.45595028872709015
model_50.pt,0.41599586705034863
model_55.pt,0.43921570520867537
model_60.pt,0.6002037505552444
model_63.pt,0.435873616717202
model_65.pt,0.46930126112902915
model_68.pt,0.4860049440893026
model_70.pt,0.5468462117847004
model_75.pt,0.5157312810212634
model_80.pt,0.5069864230672666
model_85.pt,0.5767415361439966
model_87.pt,0.5237509415013809
model_90.pt,0.4902257672029201
model_95.pt,0.5592093319685587
model_100.pt,0.5983419919272291
model_105.pt,0.5048166245002801
model_110.pt,0.4827961142548137
model_115.pt,0.5919088819791808
model_120.pt,0.5822601826995499
model_125.pt,0.5301792232372198
model_130.pt,0.5374765831707836
model_135.pt,0.4615519805326484
model_140.pt,0.5209969292570347
model_145.pt,0.5403570945750208
model_150.pt,0.5185364723150312
model_155.pt,0.5266778037428301
model_160.pt,0.5172695494312366
model_165.pt,0.5145232623264258
model_170.pt,0.491003109368663
model_175.pt,0.5091002143726221
model_180.pt,0.4882848258946677
model_185.pt,0.477037988373665
model_190.pt,0.5041435717182642
model_195.pt,0.5465130651422392
model_200.pt,0.5106278607157342
model_205.pt,0.42035960524536975
model_210.pt,0.4181231773498909
model_215.pt,0.38841229069700073
model_220.pt,0.3893393074412407
model_225.pt,0.38427547847583
model_230.pt,0.38917321694123097
model_235.pt,0.4089621275034281
model_240.pt,0.40611927615442556
model_245.pt,0.42861584812375675
model_250.pt,0.4204677571988644
